"","uuid","identifier","createdBy","createdAtGMT","modifiedBy","modifiedAtGMT","MoundID","Date","BurialMoundAuthor","TypeClean","Type Note","Source","DescriptionOfMoundOrLocale","LanduseAroundMound","LanduseAroundMoundNote","LanduseOnTopOfMound","LanduseOnTopOfMoundNote","PositionInTheLandscape","MoundProminence","Latitude","Longitude","Northing","Easting","Accuracy","HandheldGPSPoint","Elevation","FacingDirectionForPhoto","NotesAndPhotoID","Photo","HeightMax","DiameterMax","HeightMin","DiameterMin","OtherDimension","ShapeNotes","AssociatedFeatureOrMaterial","SurfaceMaterialDescription","SampleCollected","ChronologyEstimate","AssociatedFeatureOrMaterialPhoto","Condition","PrincipalSourceOfImpact","OtherSourcesOfImpact","ArchaeologicalPotential","MostRecentDamageWhat","MostRecentDamageWhat 2","MostRecentDamageWithin","MostRecentDamageWithin 2","RTDescription","CommentsAndRecommendations","CRMPhotos","geospatialcolumn"
"275",1000121664363072512,9911,"Julie Lund","2022-09-28 11:04:35.667 GMT","Julie Lund",2022-09-28 09:06:12,9911,"28 Sep","Julie Lund","Burial Mound?",NA,"Legacy verification","Within a forest, north west from Poliana, east from Kamenets, close to the periphery of a field. According to the soviet map there should be a geodetic marker - no trace of mound nor geodetic marker found, only a big RT.","Forest",NA,"Forest",NA,"Hilltop","Low",42.3304216666667,26.7929416666667,4686484.3813548,482940.916623168,1.3,"94","264","West","0017-0018","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9911_1.jpg''}}",0.3,"0",NA,NA,"Dimension difficult to describe as its located within a thick forest, with a big hole inside it, flat''ish. Dimension of RT is 4 m length and 1 m depth.",NA,NA,NA,"No",NA,NA,"4 - seriously damaged","Looting",NA,"4 - minimal","Looting",NA,"Unknown",NA,"Elongated, look in other dimension",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9911_1.jpg''}}","POINT(482940.916623 4686484.381355)"
"276",1000121664364448768,9912,"Julie Lund","2022-09-28 11:27:31.588 GMT","Julie Lund",2022-09-28 09:30:47,9912,"28 Sep","Julie Lund","Burial Mound",NA,"Legacy verification","The mound is located half within a field, half within a forest, the mound is south west from Poliana and east from Kamenets, due to agricultural activity the mound seems elongated and reduced height, the field is harvested.","Forest","half is in forest half in field","Annual agriculture","And forest","Upper slope","Medium",42.333985,26.795905,4686879.4475094,483186.008395358,1.3,"95","260","North","0021-0024","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9912_1.jpg''}}",1,"28",0,"0",NA,NA,NA,NA,"No",NA,NA,"4 - seriously damaged","Looting","Agriculture","4 - minimal","Agriculture",NA,"Last month",NA,"The first one is in the centre, ca 4 m length, and 2 m wide, 1 m deep. The second one is in the northern periphery of the mound 2 m length 1 wide and 0,8 deep.",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9912_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9912_2.jpg''}}","POINT(483186.008395 4686879.447509)"
"277",1000121664365721088,9913,"Julie Lund","2022-09-28 11:48:46.257 GMT","Julie Lund",2022-09-28 09:48:46,9913,"28 Sep","Julie Lund","Extinct Burial Mound",NA,"Legacy verification","If this is a mound it is no longer visible what so ever. It''s on the periphery of a field and a forest. And we weren''t able to find it if it is here. The mound is depicted on the soviet maps north west of Poliana and west from Kamenents.2","Forest","and field","Pasture","grassland (and field and forest","Upper slope","Nil",42.33372,26.79409,4686850.38342287,483036.411679498,1.3,"96","259","Northwest","0025","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9913_1.jpg''}}",0,"0",0,"0",NA,NA,NA,NA,"No",NA,NA,"5 - extinct or near extinct","Agriculture",NA,"5 - none or nearly none","Agriculture",NA,"Unknown",NA,NA,NA,NA,"POINT(483036.411679 4686850.383423)"
"278",1000121664372959872,9914,"Julie Lund","2022-09-28 13:49:23.943 GMT","Julie Lund",2022-09-28 12:04:40,9914,"28 Sep","Julie Lund","Tell",NA,"Legacy verification","WNW from Kirilovo, west from the old railway and east of the river Tundza, the mound is settlement mound, surrounded by agricultural fields that are ploughed from south east. the northern is covered in forest and scrub, a guy is staying on the southern slope of the mound in wagons, plenty of pottery sherds on the southern side of the mound, even with bad visibility we were able to find many interesting sherds.","Perennial agriculture","e.g orchard or vineyard (and forest and scrub","Forest","and scrub","Hilltop","Super prominent",42.2343066666667,26.5840216666667,4675875.3098161,465676.303822091,1.2,"97","116","North","0026-0029","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9914_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9914_2.jpg''}}",10,"100",NA,"70","Due to the forest and surrounding conditions it is difficult to discern the mounds exact diameter",NA,NA,"Pottery HM","Yes","Prehistory","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/AssociatedFeatureOrMaterialPhoto/9914_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/AssociatedFeatureOrMaterialPhoto/9914_2.jpg''}}","1 - pristine","Looting","According to the the local guy staying on the slope, there should be a big RT in the middle of the mound, yet we weren''t able to locate it.","1 - full","Agriculture",NA,"Last month",NA,"Large? we only found a very small hole","Come back! potential is here",NA,"POINT(465676.303822 4675875.309816)"
"279",1000081664427214336,9968,"Mathias Kaas","2022-09-29 04:53:39.613 GMT","Mathias Kaas",2022-09-29 03:00:18,9968,"29 Sep","Mathias Kaas","Extinct Burial Mound",NA,"Legacy verification","Extinct burial mound on the atolovo ridge located 100 m south of the railway from Atolovo to the east. In a vineyard, 50 cm terrainwave is persecptible. Could be a ridge. Soil is fine powdery clay, 100% visibility.","Perennial agriculture","e.g orchard or vineyard","Perennial agriculture","e.g orchard or vineyard","Upper slope (top of ridge)","Nil",42.592945,26.7442933333333,4715645.32700783,479020.711376813,1.1,"087","143","North","625 to 626","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9968_1.jpg''}}",0.5,"100",NA,NA,NA,NA,NA,"none","No",NA,NA,"5 - extinct or near extinct","Agriculture","Perennial agriculture/vineyard","5 - none or nearly none","Agriculture",NA,"Last week",NA,"none","Date of extinction unknown. Check Todors list.",NA,"POINT(479020.711377 4715645.327008)"
"280",1000031664427664640,8673,"Verka Dolezalkova","2022-09-29 05:01:09.874 GMT","Verka Dolezalkova",2022-09-29 03:09:23,8673,"29 Sep","Verka Dolezalkova","Burial Mound",NA,"Legacy verification","nw from Malenovo","Annual agriculture",NA,"Pasture","grassland","Valley Bottom or Plain","Super prominent",42.5645783333333,26.79107,4712484.9561337,482850.703005895,1.1,"085",NA,"Northwest","0001-0003","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8673_1.jpg''}}",4,"35",NA,NA,NA,NA,NA,NA,"No",NA,NA,"4 - seriously damaged","Looting",NA,"3 - impaired","Animal activity",NA,"Last month",NA,"1/4 of mound was taken by looters, old and overgrown RT, impossible to trace its borders",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8673_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8673_2.jpg''}}","POINT(482850.703006 4712484.956134)"
"281",1000031664428346880,8674,"Verka Dolezalkova","2022-09-29 05:12:31.421 GMT","Verka Dolezalkova",2022-09-29 03:12:31,8674,"29 Sep","Verka Dolezalkova","Burial Mound",NA,"Legacy verification","next to 8673,  ne from Malenovo","Perennial agriculture","e.g orchard or vineyard","Perennial agriculture","e.g orchard or vineyard","Valley Bottom or Plain","Medium",42.56435,26.7905716666667,4712459.70303994,482809.736333416,2.3,"086",NA,"Southwest","0004","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8674_1.jpg''}}",1.8,"34",NA,NA,NA,NA,NA,NA,"No",NA,NA,"3 - damaged","Agriculture",NA,"Other","Agriculture",NA,"Last year",NA,"none",NA,NA,"POINT(482809.736333 4712459.70304)"
"282",1000081664428489728,9969,"Mathias Kaas","2022-09-29 05:14:57.344 GMT","Mathias Kaas",2022-09-29 03:33:27,9969,"29 Sep","Mathias Kaas","Burial Mound",NA,"Legacy verification","Modified mound with roaddcuts to the east and west side. Sloping gently north and south, and is resembling a saddle roof. An additional  ramp/road on the Easter side. Original boundaries is unclear. Current extent 20-24 m.
","Perennial agriculture","e.g orchard or vineyard","Pasture","grassland","Upper slope","Medium",42.5936933333333,26.7503483333333,4715726.93956047,479517.735266264,1.1,"088","159","North","627 to 630","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9969_1.jpg''}}",3,"50",NA,"24 (Surviving segment of the mound. Mound might have been bigger. North South diameter is 50 m)",NA,"Shape is unusual",NA,"none","No",NA,NA,"4 - seriously damaged","Road cut","Gas pipe installation","3 - impaired","Infrastructure","Gas pipe line runs to the eastern end)","Other","Stanislav says 2016)","none",NA,NA,"POINT(479517.735266 4715726.93956)"
"283",1000081664430497024,9970,"Mathias Kaas","2022-09-29 05:48:32.525 GMT","Mathias Kaas",2022-09-29 03:48:32,9970,"29 Sep","Mathias Kaas","Burial Mound",NA,"Legacy verification","Overploughed mound in harrowed field. 100 m south of the railway.
Yellow soil mark spread for approx 60 m. around darker soil. A little powdery soil. Visible from dirtroad to the north. Easily accessible.
Good for geophysical analysis.","Annual agriculture",NA,"Annual agriculture",NA,"Upper slope","Medium",42.59563,26.7597816666667,4715939.74876202,480292.288367183,1.2,"089","154","West","632 to 633","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9970_1.jpg''}}",3,"60",NA,NA,NA,"Mound is one  ridge so height might be exaggerated.",NA,"none","No",NA,NA,"3 - damaged","Agriculture",NA,"2 - good","Agriculture",NA,"Last month",NA,"none",NA,NA,"POINT(480292.288367 4715939.748762)"
"284",1000031664430625024,8675,"Verka Dolezalkova","2022-09-29 05:50:30.068 GMT","Verka Dolezalkova",2022-09-29 03:50:30,8675,"29 Sep","Verka Dolezalkova","Burial Mound",NA,"Legacy verification","South from Thrakijska magistrate,damaged with annual ploughing","Annual agriculture",NA,"Annual agriculture",NA,"Valley Bottom or Plain","Low",42.5455833333333,26.7635166666667,4710381.70294773,480583.194235085,4.7,"087",NA,"South","0006_0009","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8675_1.jpg''}}",0.7,"20",NA,NA,NA,NA,NA,"Roman and Thracian Grey ware","No",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/AssociatedFeatureOrMaterialPhoto/8675_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/AssociatedFeatureOrMaterialPhoto/8675_2.jpg''}}","4 - seriously damaged","Agriculture",NA,"4 - minimal","Agriculture",NA,"Last month",NA,"no observation",NA,NA,"POINT(480583.194235 4710381.702948)"
"285",1000081664431248128,9971,"Mathias Kaas","2022-09-29 06:00:55.673 GMT","Mathias Kaas",2022-09-29 04:00:55,9971,"29 Sep","Mathias Kaas","Burial Mound",NA,"Legacy verification","Overploughed mound in harrowed field on a ridge. Looks bigger from the south.
Lower than mound 9979. More destroyed.
Nearly invisible,  but easily accessible.

Soil marks north west and east of the mound.","Annual agriculture",NA,"Annual agriculture",NA,"Upper slope","Low",42.5958133333333,26.7640416666667,4715959.12324017,480641.839220271,1.2,"090","158","Northwest","635 to 636","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9971_1.jpg''}}",1.4,"40",1.2,NA,NA,NA,NA,"none","No",NA,NA,"3 - damaged","Agriculture",NA,"3 - impaired","Agriculture",NA,"Last month",NA,"none",NA,NA,"POINT(480641.83922 4715959.12324)"
"286",1000031664432245632,8677,"Verka Dolezalkova","2022-09-29 06:17:30.765 GMT","Verka Dolezalkova",2022-09-29 04:26:10,8677,"29 Sep","Verka Dolezalkova","Burial Mound",NA,"Legacy verification","ridge north from Thrakijska magistrala","Pasture","grassland","Pasture","grassland","Hilltop","High",42.5579366666667,26.7554283333333,4711755.29805426,479923.049268387,4,"088",NA,"Northwest","0010-0014","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8677_1.jpg''}}",2,"30",NA,NA,NA,NA,NA,NA,"No",NA,NA,"3 - damaged","Looting","geodetic marker on the top","3 - impaired","Looting",NA,"Unknown",NA,"overgrown shallow small RTs, one on the south, one on the NE slope of the mound",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8677_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8677_2.jpg''}}","POINT(479923.049268 4711755.298054)"
"287",1000081664432702080,9972,"Mathias Kaas","2022-09-29 06:25:11.144 GMT","Mathias Kaas",2022-09-29 04:25:11,9972,"29 Sep","Mathias Kaas","Surface Scatter",NA,"Survey","Scatter of palm sized pottery in harrowed field with 80% visibility. artifacts are covered by fine silt and therefore not easy to spot with no stones In soil around. Located in flat ground 100 m south of the dirtroad. We only see the large pieces, Grey and pink fabric, thick walled fineware.
No visible soil mark, homogeneous ground.
Pottery looks like pieces of big vessels.
Stretches in lower density to thefirst mound in the necropolis. To the east still fine ware Grey and pink, possible big wine vessels.
","Annual agriculture",NA,"Annual agriculture",NA,"Upper slope","Nil",42.59733,26.7692516666667,4716126.35645802,481069.729953822,1.4,"091","152","East","637 to 639","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9972_1.jpg''}}",0,"250",NA,NA,NA,NA,"Artefact scatter","Grey ware and pink thick walled fineware","Yes","Roman? Or probably hellenistic",NA,"0 - No observation","No observation",NA,"No observation","Not available",NA,"Not relevant",NA,"none",NA,NA,"POINT(481069.729954 4716126.356458)"
"288",1000031664433285376,8678,"Verka Dolezalkova","2022-09-29 06:34:50.555 GMT","Verka Dolezalkova",2022-09-29 04:39:51,8678,"29 Sep","Verka Dolezalkova","Burial Mound",NA,"Legacy verification","series of mounds on the ridge","Pasture","grassland","Pasture","grassland","Hilltop","Super prominent",42.55474,26.7603316666667,4711399.19057143,480324.561175032,4.4,"089",NA,"South","0025-0026","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8678_1.jpg''}}",3,"40",NA,NA,NA,NA,NA,NA,"No",NA,NA,"3 - damaged","Looting","animals grazing","3 - impaired","Looting",NA,"Last year",NA,"1RT: oval, 2x2.5m, 1m deep",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8678_1.jpg''}}","POINT(480324.561175 4711399.190571)"
"289",1.000031664434e+18,8679,"Verka Dolezalkova","2022-09-29 06:46:47.514 GMT","Verka Dolezalkova",2022-09-29 04:53:16,8679,"29 Sep","Verka Dolezalkova","Burial Mound",NA,"Legacy verification","series of mounds on the ridge south from Thrakijska magistrala","Pasture","grassland","Pasture","grassland","Hilltop","Medium",42.5541116666667,26.7614416666667,4711329.16342833,480415.48959424,6.6,"090",NA,"Northwest","0027-0030","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8679_1.jpg''}}",1.5,"28",NA,NA,NA,NA,NA,NA,"No",NA,NA,"4 - seriously damaged","Looting","animals grazing","3 - impaired","Looting",NA,"Last year",NA,"1RT, large cut leading south from the foot to the center,",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8679_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8679_2.jpg''}, ''3'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8679_3.jpg''}}","POINT(480415.489594 4711329.163428)"
"290",1000081664434048128,9973,"Mathias Kaas","2022-09-29 06:47:41.135 GMT","Mathias Kaas",2022-09-29 04:47:41,9973,"29 Sep","Mathias Kaas","Burial Mound",NA,"Legacy verification","Big overploughed mound in harrowed field, located 50 m south of railway and dirtroad. The western most ,outdoor in the necropolis. 
Situated on a ridge, on the ridge it is 5 m above the railway.
Easily accessible on visible 
Excellent surface visibility.","Annual agriculture",NA,"Annual agriculture",NA,"Valley Bottom or Plain","High",42.5986333333333,26.772985,4716270.25118732,481376.395647567,1.2,"092","158","North","640 to 641","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9973_1.jpg''}}",5,"50",2.8,NA,NA,"5 m  above the railway",NA,"Few fragments found on top of mound, similar in nature as previous pieces. Around the mound, scatter of pottery, see 9972.","No",NA,NA,"3 - damaged","Agriculture",NA,"2 - good","Agriculture",NA,"Last month",NA,"none",NA,NA,"POINT(481376.395648 4716270.251187)"
"291",1000031664434465920,8681,"Verka Dolezalkova","2022-09-29 06:54:31.069 GMT","Verka Dolezalkova",2022-09-29 04:58:27,8681,"29 Sep","Verka Dolezalkova","Burial Mound",NA,"Legacy verification","series of mounds located on the ridge north of Thrakijska magistrala","Pasture","grassland","Pasture","grassland","Hilltop","Medium",42.554415,26.7617033333333,4711362.78501781,480437.065939132,2.2,"091",NA,"Northwest","0031-0034","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8681_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8681_2.jpg''}}",2,"37",NA,NA,NA,NA,NA,NA,"No",NA,NA,"4 - seriously damaged","Looting",NA,"3 - impaired","Looting",NA,"Unknown",NA,"1RT: cut from south foot to the center, 6x10m, 2m deep
2RT: ov",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8681_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8681_2.jpg''}}","POINT(480437.065939 4711362.785018)"
"292",1000081664434887040,9974,"Mathias Kaas","2022-09-29 07:01:55.697 GMT","Mathias Kaas",2022-09-29 05:19:03,9974,"29 Sep","Mathias Kaas","Burial Mound",NA,"Legacy verification","Compact and conical 6m mound with geodetic marker on top and with pasture on top located in harrowed field.  Scrubby bushes of the northern foot.
7 m deep Rt in the off center to the south.","Annual agriculture",NA,"Pasture","grassland","Valley Bottom or Plain","Super prominent",42.5983316666667,26.7739466666667,4716236.54282466,481455.19837105,1.2,"093","158","Northeast","648 to 654","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9974_1.jpg''}}",7,"48",NA,NA,NA,NA,NA,"none","No",NA,NA,"3 - damaged","Looting","Animal burrowing on the south side.","2 - good","Looting",NA,"Unknown",NA,"01, round, 2m, 6m deep, manually excavated, goes to the base of the mound. Deep and dangerous, nothing to see in the profile.",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9974_1.jpg''}}","POINT(481455.198371 4716236.542825)"
